CustomerID,Gender,Age,Age group,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Work Level,No. of Family ,Familysize 
1348,Female,96,Senior,"$99,263 ",100,Healthcare,8,Mid Level,1,small Size
1349,Female,83,Senior,"$52,590 ",3,Healthcare,0,Entry Level,4,Mid Size
1350,Male,33,Adult,"$170,959 ",75,Artist,0,Entry Level,4,Mid Size
1351,Male,68,Senior,"$135,076 ",60,Engineer,1,Entry Level,5,Mid Size
1352,Male,88,Senior,"$167,112 ",34,Lawyer,0,Entry Level,1,small Size
1353,Female,87,Senior,"$184,639 ",12,Doctor,1,Entry Level,6,Mid Size
1354,Female,88,Senior,"$172,369 ",80,Artist,6,Mid Level,6,Mid Size
1355,Female,43,Adult,"$124,256 ",67,Marketing,1,Entry Level,7,Large size
1356,Female,64,Senior,"$89,972 ",92,Artist,10,Senior Level,6,Mid Size
1357,Male,96,Senior,"$67,799 ",42,Entertainment,1,Entry Level,6,Mid Size
1358,Female,72,Senior,"$176,074 ",70,Doctor,1,Entry Level,7,Large size
1359,Male,48,Adult,"$167,517 ",27,Artist,2,Entry Level,7,Large size
1360,Female,64,Senior,"$77,914 ",11,Artist,1,Entry Level,6,Mid Size
1361,Female,8,Teenager,"$57,605 ",81,Doctor,0,Entry Level,2,small Size
1362,Female,52,Senior,"$86,365 ",70,Engineer,1,Entry Level,7,Large size
1363,Male,3,Teenager,"$93,883 ",39,Healthcare,1,Entry Level,2,small Size
1364,Female,44,Adult,"$131,091 ",62,Artist,4,Entry Level,1,small Size
1365,Male,14,Teenager,"$87,222 ",14,Healthcare,8,Mid Level,4,Mid Size
1366,Female,50,Adult,"$117,076 ",45,Doctor,1,Entry Level,2,small Size
1367,Male,53,Senior,"$150,925 ",1,Healthcare,1,Entry Level,2,small Size
1368,Female,31,Adult,"$149,379 ",100,Lawyer,0,Entry Level,3,small Size
1369,Female,31,Adult,"$138,644 ",94,Engineer,4,Entry Level,3,small Size
1370,Male,97,Senior,"$148,493 ",42,Doctor,4,Entry Level,7,Large size
1371,Male,27,Teenager,"$84,658 ",66,Lawyer,4,Entry Level,6,Mid Size
1372,Male,2,Teenager,"$111,618 ",99,Lawyer,6,Mid Level,5,Mid Size
1373,Male,81,Senior,"$108,759 ",60,Artist,7,Mid Level,6,Mid Size
1374,Male,64,Senior,"$186,203 ",73,Artist,10,Senior Level,5,Mid Size
1375,Female,11,Teenager,"$147,258 ",59,Lawyer,10,Senior Level,2,small Size
1376,Female,78,Senior,"$132,983 ",67,Healthcare,7,Mid Level,7,Large size
1377,Male,72,Senior,"$149,092 ",39,Engineer,8,Mid Level,1,small Size
1378,Male,36,Adult,"$163,845 ",84,Doctor,5,Mid Level,7,Large size
1379,Male,97,Senior,"$117,777 ",67,Artist,5,Mid Level,5,Mid Size
1380,Male,88,Senior,"$131,584 ",18,Artist,7,Mid Level,3,small Size
1381,Female,21,Teenager,"$123,904 ",91,Artist,7,Mid Level,5,Mid Size
1382,Female,62,Senior,"$89,801 ",88,Artist,5,Mid Level,4,Mid Size
1383,Male,73,Senior,"$173,466 ",57,Entertainment,10,Senior Level,5,Mid Size
1384,Female,34,Adult,"$55,690 ",4,Marketing,4,Entry Level,6,Mid Size
1385,Female,50,Adult,"$104,467 ",72,Other,5,Mid Level,1,small Size
1386,Male,39,Adult,"$100,419 ",19,Artist,5,Mid Level,4,Mid Size
1387,Female,82,Senior,"$62,951 ",47,Lawyer,8,Mid Level,2,small Size
1388,Male,39,Adult,"$118,554 ",1,Lawyer,4,Entry Level,6,Mid Size
1389,Female,13,Teenager,"$140,673 ",49,Artist,6,Mid Level,7,Large size
1390,Female,68,Senior,"$75,561 ",87,Healthcare,5,Mid Level,3,small Size
1391,Female,77,Senior,"$147,306 ",50,Healthcare,6,Mid Level,6,Mid Size
1392,Female,35,Adult,"$111,871 ",30,Doctor,10,Senior Level,1,small Size
1393,Male,5,Teenager,"$112,884 ",43,Healthcare,0,Entry Level,6,Mid Size
1394,Female,47,Adult,"$121,267 ",58,Engineer,1,Entry Level,1,small Size
1395,Female,48,Adult,"$151,519 ",93,Artist,7,Mid Level,2,small Size
1396,Female,34,Adult,"$105,448 ",40,Artist,0,Entry Level,5,Mid Size
1397,Female,20,Teenager,"$92,048 ",91,Healthcare,1,Entry Level,1,small Size
1398,Male,61,Senior,"$99,980 ",94,Healthcare,10,Senior Level,1,small Size
1399,Male,16,Teenager,"$84,003 ",68,Artist,9,Mid Level,6,Mid Size
1400,Male,2,Teenager,"$110,889 ",95,Executive,1,Entry Level,2,small Size
1401,Female,52,Senior,"$82,478 ",95,Executive,10,Senior Level,1,small Size
1402,Male,99,Senior,"$139,685 ",20,Healthcare,1,Entry Level,4,Mid Size
1403,Female,84,Senior,"$182,374 ",62,Entertainment,0,Entry Level,6,Mid Size
1404,Female,58,Senior,"$119,366 ",94,Engineer,4,Entry Level,2,small Size
1405,Female,91,Senior,"$53,788 ",57,Doctor,0,Entry Level,2,small Size
1406,Female,1,Teenager,"$90,341 ",92,Doctor,0,Entry Level,2,small Size
1407,Female,67,Senior,"$118,348 ",94,Engineer,1,Entry Level,7,Large size
1408,Male,56,Senior,"$137,428 ",87,Artist,0,Entry Level,2,small Size
1409,Female,62,Senior,"$106,982 ",53,Entertainment,1,Entry Level,7,Large size
1410,Female,12,Teenager,"$98,532 ",52,Doctor,0,Entry Level,6,Mid Size
1411,Female,38,Adult,"$120,825 ",24,Executive,9,Mid Level,7,Large size
1412,Female,51,Senior,"$58,006 ",83,Executive,1,Entry Level,5,Mid Size
1413,Male,20,Teenager,"$106,941 ",73,Artist,1,Entry Level,1,small Size
1414,Male,43,Adult,"$129,782 ",31,Entertainment,1,Entry Level,2,small Size
1415,Male,93,Senior,"$121,513 ",90,Engineer,0,Entry Level,6,Mid Size
1416,Female,54,Senior,"$79,925 ",30,Healthcare,0,Entry Level,3,small Size
1417,Male,23,Teenager,"$112,089 ",74,Healthcare,7,Mid Level,7,Large size
1418,Female,1,Teenager,"$138,656 ",27,Other,3,Entry Level,4,Mid Size
1419,Female,64,Senior,"$146,794 ",90,Healthcare,8,Mid Level,3,small Size
1420,Female,55,Senior,"$75,033 ",30,Engineer,5,Mid Level,5,Mid Size
1421,Female,85,Senior,"$149,969 ",78,Executive,0,Entry Level,6,Mid Size
1422,Female,20,Teenager,"$124,852 ",39,Healthcare,5,Mid Level,5,Mid Size
1423,Male,73,Senior,"$154,837 ",42,Executive,8,Mid Level,4,Mid Size
1424,Female,53,Senior,"$145,678 ",55,Executive,0,Entry Level,1,small Size
1425,Female,7,Teenager,"$137,354 ",89,Artist,8,Mid Level,7,Large size
1426,Female,50,Adult,"$136,660 ",48,Entertainment,1,Entry Level,3,small Size
1427,Female,12,Teenager,"$63,334 ",99,Artist,0,Entry Level,6,Mid Size
1428,Male,37,Adult,"$62,893 ",29,Executive,1,Entry Level,5,Mid Size
1429,Male,78,Senior,"$163,514 ",89,Doctor,9,Mid Level,2,small Size
1430,Male,29,Teenager,"$145,934 ",40,Marketing,10,Senior Level,2,small Size
1431,Female,54,Senior,"$119,223 ",58,Lawyer,10,Senior Level,7,Large size
1432,Male,89,Senior,"$127,479 ",18,Doctor,10,Senior Level,2,small Size
1433,Female,25,Teenager,"$136,146 ",98,Artist,6,Mid Level,6,Mid Size
1434,Female,14,Teenager,"$76,001 ",46,Artist,7,Mid Level,3,small Size
1435,Female,12,Teenager,"$84,885 ",24,Healthcare,6,Mid Level,2,small Size
1436,Female,18,Teenager,"$82,812 ",1,Artist,6,Mid Level,2,small Size
1437,Male,74,Senior,"$51,260 ",43,Entertainment,5,Mid Level,5,Mid Size
1438,Male,21,Teenager,"$159,572 ",42,Healthcare,5,Mid Level,5,Mid Size
1439,Male,9,Teenager,"$130,186 ",88,Artist,9,Mid Level,7,Large size
1440,Female,49,Adult,"$176,954 ",57,Artist,5,Mid Level,6,Mid Size
1441,Male,58,Senior,"$85,908 ",99,Artist,5,Mid Level,4,Mid Size
1442,Female,16,Teenager,"$75,831 ",5,Healthcare,10,Senior Level,7,Large size
1443,Female,55,Senior,"$123,045 ",56,Engineer,7,Mid Level,3,small Size
1444,Female,31,Adult,"$161,211 ",10,Lawyer,9,Mid Level,1,small Size
1445,Female,59,Senior,"$81,702 ",27,Marketing,6,Mid Level,4,Mid Size
1446,Female,25,Teenager,"$173,043 ",3,Artist,8,Mid Level,6,Mid Size
1447,Male,63,Senior,"$126,380 ",90,Artist,6,Mid Level,1,small Size
1448,Female,60,Senior,"$128,205 ",27,Healthcare,6,Mid Level,5,Mid Size
1449,Female,41,Adult,"$181,355 ",73,Artist,10,Senior Level,3,small Size
1450,Female,84,Senior,"$97,931 ",70,Healthcare,9,Mid Level,7,Large size
1451,Male,72,Senior,"$146,432 ",25,Artist,6,Mid Level,1,small Size
1452,Female,97,Senior,"$125,731 ",41,Artist,6,Mid Level,4,Mid Size
1453,Female,43,Adult,"$132,701 ",70,Healthcare,5,Mid Level,2,small Size
1454,Female,63,Senior,"$116,095 ",8,Artist,5,Mid Level,1,small Size
1455,Female,7,Teenager,"$135,773 ",42,Artist,9,Mid Level,5,Mid Size
1456,Male,54,Senior,"$136,417 ",45,Healthcare,9,Mid Level,6,Mid Size
1457,Male,27,Teenager,"$80,783 ",82,Artist,9,Mid Level,3,small Size
1458,Male,28,Teenager,"$182,580 ",60,Executive,6,Mid Level,6,Mid Size
1459,Female,84,Senior,"$143,567 ",48,Artist,7,Mid Level,2,small Size
1460,Male,71,Senior,"$85,908 ",85,Entertainment,5,Mid Level,4,Mid Size
1461,Female,88,Senior,"$139,806 ",99,Entertainment,4,Entry Level,4,Mid Size
1462,Female,75,Senior,"$77,269 ",24,Artist,8,Mid Level,1,small Size
1463,Female,96,Senior,"$105,968 ",65,Engineer,4,Entry Level,5,Mid Size
1464,Female,83,Senior,"$125,660 ",19,Engineer,10,Senior Level,4,Mid Size
1465,Female,86,Senior,"$98,444 ",76,Entertainment,7,Mid Level,4,Mid Size
1466,Male,60,Senior,"$179,503 ",9,Artist,4,Entry Level,3,small Size
1467,Female,5,Teenager,"$60,575 ",14,Engineer,5,Mid Level,2,small Size
1468,Female,65,Senior,"$75,685 ",19,Marketing,7,Mid Level,3,small Size
1469,Female,49,Adult,"$85,374 ",45,Artist,8,Mid Level,5,Mid Size
1470,Female,78,Senior,"$128,642 ",19,Marketing,5,Mid Level,6,Mid Size
1471,Male,25,Teenager,"$182,292 ",78,Artist,7,Mid Level,5,Mid Size
1472,Female,5,Teenager,"$124,702 ",94,Artist,10,Senior Level,3,small Size
1473,Female,58,Senior,"$127,833 ",2,Artist,7,Mid Level,7,Large size
1474,Female,80,Senior,"$178,866 ",97,Artist,8,Mid Level,4,Mid Size
1475,Female,94,Senior,"$183,643 ",51,Artist,5,Mid Level,5,Mid Size
1476,Male,62,Senior,"$113,306 ",4,Executive,5,Mid Level,6,Mid Size
1477,Male,20,Teenager,"$84,008 ",77,Artist,8,Mid Level,4,Mid Size
1478,Male,85,Senior,"$85,758 ",35,Lawyer,10,Senior Level,4,Mid Size
1479,Female,72,Senior,"$63,128 ",45,Engineer,8,Mid Level,7,Large size
1480,Male,95,Senior,"$70,174 ",6,Executive,10,Senior Level,6,Mid Size
1481,Female,97,Senior,"$170,133 ",42,Engineer,5,Mid Level,5,Mid Size
1482,Female,25,Teenager,"$165,978 ",42,Artist,7,Mid Level,3,small Size
1483,Female,17,Teenager,"$149,727 ",78,Artist,7,Mid Level,3,small Size
1484,Female,19,Teenager,"$147,052 ",86,Other,9,Mid Level,4,Mid Size
1485,Female,59,Senior,"$113,389 ",79,Doctor,4,Entry Level,6,Mid Size
1486,Male,30,Adult,"$111,690 ",73,Entertainment,10,Senior Level,4,Mid Size
1487,Female,63,Senior,"$184,830 ",60,Doctor,9,Mid Level,3,small Size
1488,Female,23,Teenager,"$91,549 ",23,Artist,4,Entry Level,3,small Size
1489,Female,97,Senior,"$94,629 ",17,Marketing,6,Mid Level,3,small Size
1490,Female,97,Senior,"$167,558 ",99,Artist,4,Entry Level,7,Large size
1491,Male,94,Senior,"$119,189 ",57,Artist,9,Mid Level,3,small Size
1492,Female,28,Teenager,"$96,207 ",67,Artist,5,Mid Level,5,Mid Size
1493,Male,21,Teenager,"$85,339 ",6,Doctor,4,Entry Level,7,Large size
1494,Female,25,Teenager,"$111,942 ",7,Artist,5,Mid Level,5,Mid Size
1495,Female,48,Adult,"$157,003 ",45,Engineer,5,Mid Level,4,Mid Size
1496,Female,53,Senior,"$117,123 ",23,Artist,9,Mid Level,7,Large size
1497,Female,97,Senior,"$172,747 ",76,Artist,7,Mid Level,2,small Size
1498,Male,33,Adult,"$157,358 ",52,Healthcare,7,Mid Level,4,Mid Size
1499,Male,5,Teenager,"$156,655 ",20,Entertainment,4,Entry Level,5,Mid Size
1500,Male,72,Senior,"$166,043 ",93,Doctor,7,Mid Level,6,Mid Size
1501,Male,40,Adult,"$67,768 ",15,Doctor,10,Senior Level,6,Mid Size
1502,Male,34,Adult,"$171,353 ",34,Doctor,8,Mid Level,4,Mid Size
1503,Female,63,Senior,"$116,971 ",76,Executive,7,Mid Level,5,Mid Size
1504,Female,85,Senior,"$97,822 ",38,Doctor,5,Mid Level,3,small Size
1505,Female,86,Senior,"$117,203 ",83,Healthcare,10,Senior Level,3,small Size
1506,Female,63,Senior,"$88,720 ",100,Artist,10,Senior Level,1,small Size
1507,Female,9,Teenager,"$173,233 ",18,Other,5,Mid Level,1,small Size
1508,Female,76,Senior,"$139,447 ",36,Artist,8,Mid Level,7,Large size
1509,Male,19,Teenager,"$179,269 ",93,Entertainment,6,Mid Level,3,small Size
1510,Female,84,Senior,"$136,254 ",90,Engineer,5,Mid Level,6,Mid Size
1511,Male,38,Adult,"$174,594 ",56,Executive,8,Mid Level,2,small Size
1512,Female,1,Teenager,"$100,429 ",19,Entertainment,9,Mid Level,1,small Size
1513,Female,30,Adult,"$73,107 ",48,Artist,9,Mid Level,1,small Size
1514,Female,86,Senior,"$98,344 ",25,Artist,6,Mid Level,6,Mid Size
1515,Male,21,Teenager,"$163,509 ",21,Healthcare,10,Senior Level,1,small Size
1516,Male,15,Teenager,"$116,204 ",16,Engineer,8,Mid Level,2,small Size
1517,Female,87,Senior,"$95,853 ",53,Healthcare,9,Mid Level,1,small Size
1518,Male,40,Adult,"$156,411 ",70,Artist,6,Mid Level,5,Mid Size
1519,Male,2,Teenager,"$72,889 ",36,Homemaker,5,Mid Level,7,Large size
1520,Female,63,Senior,"$106,691 ",79,Healthcare,9,Mid Level,3,small Size
1521,Male,26,Teenager,"$144,832 ",42,Artist,5,Mid Level,3,small Size
1522,Male,29,Teenager,"$132,297 ",53,Entertainment,8,Mid Level,1,small Size
1523,Female,7,Teenager,"$170,345 ",3,Executive,9,Mid Level,5,Mid Size
1524,Male,28,Teenager,"$157,383 ",13,Lawyer,8,Mid Level,2,small Size
1525,Female,99,Senior,"$150,782 ",18,Executive,8,Mid Level,2,small Size
1526,Male,69,Senior,"$143,987 ",87,Healthcare,10,Senior Level,5,Mid Size
1527,Female,13,Teenager,"$129,659 ",59,Entertainment,6,Mid Level,7,Large size
1528,Male,73,Senior,"$104,826 ",36,Healthcare,5,Mid Level,1,small Size
1529,Female,4,Teenager,"$181,471 ",59,Healthcare,10,Senior Level,4,Mid Size
1530,Female,42,Adult,"$152,547 ",56,Artist,7,Mid Level,4,Mid Size
1531,Male,43,Adult,"$85,347 ",9,Doctor,1,Entry Level,1,small Size
1532,Female,79,Senior,"$122,828 ",32,Executive,0,Entry Level,5,Mid Size
1533,Male,18,Teenager,"$107,794 ",17,Engineer,0,Entry Level,5,Mid Size
1534,Male,39,Adult,"$152,566 ",11,Entertainment,1,Entry Level,7,Large size
1535,Female,41,Adult,"$91,715 ",99,Entertainment,0,Entry Level,3,small Size
1536,Female,60,Senior,"$99,222 ",48,Artist,1,Entry Level,6,Mid Size
1537,Female,39,Adult,"$70,280 ",99,Engineer,0,Entry Level,4,Mid Size
1538,Female,90,Senior,"$70,030 ",86,Healthcare,1,Entry Level,2,small Size
1539,Female,83,Senior,"$102,083 ",24,Artist,1,Entry Level,1,small Size
1540,Female,92,Senior,"$166,163 ",87,Engineer,8,Mid Level,5,Mid Size
1541,Female,6,Teenager,"$182,871 ",27,Engineer,8,Mid Level,6,Mid Size
1542,Male,50,Adult,"$187,545 ",61,Executive,4,Entry Level,6,Mid Size
1543,Male,90,Senior,"$182,910 ",86,Entertainment,0,Entry Level,1,small Size
1544,Female,13,Teenager,"$174,530 ",30,Lawyer,1,Entry Level,6,Mid Size
1545,Female,27,Teenager,"$115,438 ",37,Artist,0,Entry Level,6,Mid Size
1546,Female,93,Senior,"$93,964 ",80,Artist,4,Entry Level,2,small Size
1547,Female,61,Senior,"$180,341 ",75,Healthcare,1,Entry Level,3,small Size
1548,Female,91,Senior,"$107,323 ",1,Engineer,7,Mid Level,7,Large size
1549,Female,79,Senior,"$119,435 ",55,Entertainment,0,Entry Level,7,Large size
1550,Female,80,Senior,"$68,341 ",22,Artist,13,Senior Level,6,Mid Size
1551,Female,16,Teenager,"$95,365 ",60,Artist,0,Entry Level,5,Mid Size
1552,Male,4,Teenager,"$131,093 ",79,Lawyer,1,Entry Level,7,Large size
1553,Female,34,Adult,"$100,621 ",3,Healthcare,1,Entry Level,1,small Size
1554,Male,10,Teenager,"$116,521 ",47,Doctor,0,Entry Level,2,small Size
1555,Female,3,Teenager,"$136,316 ",88,Executive,0,Entry Level,3,small Size
1556,Male,96,Senior,"$172,039 ",51,Lawyer,0,Entry Level,6,Mid Size
1557,Female,48,Adult,"$70,844 ",22,Entertainment,0,Entry Level,3,small Size
1558,Male,25,Teenager,"$100,964 ",96,Marketing,1,Entry Level,6,Mid Size
1559,Female,98,Senior,"$128,037 ",39,Entertainment,6,Mid Level,2,small Size
1560,Male,84,Senior,"$97,081 ",75,Marketing,1,Entry Level,3,small Size
1561,Male,88,Senior,"$92,247 ",47,Marketing,0,Entry Level,6,Mid Size
1562,Male,86,Senior,"$129,914 ",92,Artist,1,Entry Level,3,small Size
1563,Female,0,Teenager,"$94,014 ",53,Engineer,9,Mid Level,5,Mid Size
1564,Female,56,Senior,"$138,864 ",93,Artist,0,Entry Level,5,Mid Size
1565,Male,6,Teenager,"$169,299 ",46,Marketing,1,Entry Level,5,Mid Size
1566,Male,2,Teenager,"$119,097 ",40,Healthcare,0,Entry Level,7,Large size
1567,Female,73,Senior,"$68,161 ",23,Doctor,1,Entry Level,2,small Size
1568,Female,38,Adult,"$181,108 ",32,Homemaker,1,Entry Level,1,small Size
1569,Male,37,Adult,"$87,764 ",59,Engineer,9,Mid Level,7,Large size
1570,Female,41,Adult,"$102,543 ",54,Artist,7,Mid Level,3,small Size
1571,Male,94,Senior,"$139,417 ",13,Artist,1,Entry Level,3,small Size
1572,Female,57,Senior,"$81,802 ",29,Homemaker,9,Mid Level,1,small Size
1573,Female,96,Senior,"$102,788 ",51,Artist,0,Entry Level,1,small Size
1574,Female,59,Senior,"$163,179 ",19,Healthcare,1,Entry Level,7,Large size
1575,Male,87,Senior,"$71,318 ",22,Healthcare,1,Entry Level,3,small Size
1576,Male,55,Senior,"$63,683 ",34,Healthcare,3,Entry Level,1,small Size
1577,Female,16,Teenager,"$189,689 ",37,Healthcare,8,Mid Level,5,Mid Size
1578,Male,82,Senior,"$121,610 ",36,Artist,0,Entry Level,5,Mid Size
1579,Female,83,Senior,"$150,682 ",25,Artist,1,Entry Level,1,small Size
1580,Female,96,Senior,"$124,550 ",46,Marketing,0,Entry Level,3,small Size
1581,Male,55,Senior,"$148,875 ",99,Artist,0,Entry Level,4,Mid Size
1582,Male,6,Teenager,"$107,117 ",44,Artist,1,Entry Level,3,small Size
1583,Male,33,Adult,"$109,223 ",43,Engineer,1,Entry Level,5,Mid Size
1584,Female,0,Teenager,"$120,899 ",7,Marketing,2,Entry Level,6,Mid Size
1585,Female,27,Teenager,"$101,948 ",31,Artist,0,Entry Level,5,Mid Size
1586,Male,72,Senior,"$143,169 ",58,Engineer,0,Entry Level,4,Mid Size
1587,Female,13,Teenager,"$167,619 ",4,Healthcare,7,Mid Level,6,Mid Size
1588,Female,19,Teenager,"$181,795 ",59,Healthcare,3,Entry Level,5,Mid Size
1589,Female,48,Adult,"$186,445 ",41,Engineer,0,Entry Level,1,small Size
1590,Female,58,Senior,"$102,205 ",24,Artist,1,Entry Level,1,small Size
1591,Female,21,Teenager,"$52,326 ",69,Healthcare,0,Entry Level,2,small Size
1592,Male,91,Senior,"$82,992 ",5,Entertainment,1,Entry Level,5,Mid Size
1593,Male,44,Adult,"$145,520 ",55,Homemaker,1,Entry Level,7,Large size
1594,Female,80,Senior,"$104,820 ",96,Artist,2,Entry Level,4,Mid Size
1595,Female,28,Teenager,"$69,025 ",79,Entertainment,0,Entry Level,2,small Size
1596,Male,74,Senior,"$164,976 ",89,Entertainment,0,Entry Level,4,Mid Size
1597,Female,79,Senior,"$178,576 ",51,Executive,5,Mid Level,5,Mid Size
1598,Female,42,Adult,"$72,415 ",52,Marketing,0,Entry Level,5,Mid Size
1599,Male,80,Senior,"$112,146 ",24,Entertainment,0,Entry Level,3,small Size
1600,Male,8,Teenager,"$144,830 ",43,Artist,0,Entry Level,1,small Size
1601,Female,24,Teenager,"$51,661 ",79,Entertainment,0,Entry Level,7,Large size
1602,Female,71,Senior,"$152,910 ",90,Artist,1,Entry Level,6,Mid Size
1603,Male,1,Teenager,"$114,556 ",64,Entertainment,0,Entry Level,7,Large size
1604,Male,0,Teenager,"$143,455 ",62,Healthcare,1,Entry Level,6,Mid Size
1605,Male,30,Adult,"$173,096 ",92,Healthcare,0,Entry Level,3,small Size
1606,Female,52,Senior,"$121,172 ",97,Healthcare,5,Mid Level,4,Mid Size
1607,Female,34,Adult,"$56,492 ",15,Homemaker,8,Mid Level,1,small Size
1608,Male,64,Senior,"$156,422 ",39,Entertainment,1,Entry Level,7,Large size
1609,Male,17,Teenager,"$131,863 ",94,Artist,1,Entry Level,7,Large size
1610,Male,71,Senior,"$118,096 ",36,Lawyer,0,Entry Level,3,small Size
1611,Male,87,Senior,"$149,685 ",30,Executive,9,Mid Level,6,Mid Size
1612,Female,68,Senior,"$89,765 ",28,Artist,0,Entry Level,7,Large size
1613,Female,14,Teenager,"$177,701 ",49,Entertainment,0,Entry Level,6,Mid Size
1614,Male,24,Teenager,"$64,738 ",67,Artist,0,Entry Level,6,Mid Size
1615,Female,10,Teenager,"$92,734 ",28,Lawyer,1,Entry Level,4,Mid Size
1616,Female,53,Senior,"$146,877 ",47,Healthcare,4,Entry Level,3,small Size
1617,Female,39,Adult,"$62,935 ",60,Artist,0,Entry Level,7,Large size
1618,Female,16,Teenager,"$67,178 ",17,Entertainment,8,Mid Level,3,small Size
1619,Female,64,Senior,"$115,754 ",35,Engineer,1,Entry Level,3,small Size
1620,Female,41,Adult,"$186,470 ",21,Artist,0,Entry Level,7,Large size
1621,Male,16,Teenager,"$100,939 ",34,Healthcare,7,Mid Level,6,Mid Size
1622,Female,94,Senior,"$86,172 ",55,Artist,4,Entry Level,4,Mid Size
1623,Female,40,Adult,"$184,222 ",17,Healthcare,0,Entry Level,2,small Size
1624,Male,81,Senior,"$71,543 ",1,Entertainment,1,Entry Level,4,Mid Size
1625,Female,18,Teenager,"$174,836 ",63,Healthcare,0,Entry Level,4,Mid Size
1626,Female,78,Senior,"$130,706 ",72,Other,3,Entry Level,6,Mid Size
1627,Male,8,Teenager,"$74,407 ",100,Doctor,0,Entry Level,6,Mid Size
1628,Male,64,Senior,"$130,055 ",46,Healthcare,2,Entry Level,1,small Size
1629,Male,45,Adult,"$88,707 ",81,Healthcare,0,Entry Level,5,Mid Size
1630,Male,99,Senior,"$162,762 ",52,Healthcare,1,Entry Level,1,small Size
1631,Male,59,Senior,"$154,821 ",77,Doctor,0,Entry Level,2,small Size
1632,Male,53,Senior,"$57,248 ",66,Lawyer,5,Mid Level,5,Mid Size
1633,Female,66,Senior,"$99,902 ",54,Engineer,10,Senior Level,2,small Size
1634,Female,1,Teenager,"$165,711 ",50,Artist,1,Entry Level,2,small Size
1635,Male,73,Senior,"$97,455 ",55,Other,6,Mid Level,4,Mid Size
1636,Female,34,Adult,"$93,866 ",43,Entertainment,9,Mid Level,2,small Size
1637,Female,1,Teenager,"$141,307 ",17,Healthcare,1,Entry Level,3,small Size
1638,Male,73,Senior,"$172,011 ",9,Doctor,1,Entry Level,5,Mid Size
1639,Male,90,Senior,"$68,138 ",18,Healthcare,2,Entry Level,7,Large size
1640,Female,32,Adult,"$123,246 ",100,Homemaker,8,Mid Level,6,Mid Size
1641,Female,47,Adult,"$124,194 ",32,Doctor,1,Entry Level,7,Large size
1642,Male,15,Teenager,"$188,696 ",87,Homemaker,8,Mid Level,3,small Size
1643,Female,78,Senior,"$91,213 ",84,Lawyer,3,Entry Level,5,Mid Size
1644,Female,83,Senior,"$166,650 ",99,Healthcare,1,Entry Level,3,small Size
1645,Male,2,Teenager,"$52,727 ",60,Artist,1,Entry Level,3,small Size
1646,Male,75,Senior,"$126,469 ",86,Entertainment,1,Entry Level,2,small Size
1647,Male,45,Adult,"$138,775 ",17,Executive,0,Entry Level,7,Large size
1648,Female,49,Adult,"$68,901 ",70,Doctor,7,Mid Level,7,Large size
1649,Female,41,Adult,"$118,621 ",7,Homemaker,0,Entry Level,7,Large size
1650,Male,34,Adult,"$109,263 ",77,Entertainment,0,Entry Level,1,small Size
1651,Male,82,Senior,"$150,012 ",83,Healthcare,3,Entry Level,6,Mid Size
1652,Male,37,Adult,"$133,850 ",85,Marketing,9,Mid Level,3,small Size
1653,Female,25,Teenager,"$81,640 ",95,Entertainment,1,Entry Level,6,Mid Size
1654,Female,52,Senior,"$133,214 ",1,Marketing,9,Mid Level,7,Large size
1655,Female,23,Teenager,"$186,723 ",42,Entertainment,8,Mid Level,5,Mid Size
1656,Female,96,Senior,"$92,100 ",23,Artist,9,Mid Level,3,small Size
1657,Male,5,Teenager,"$64,484 ",10,Homemaker,0,Entry Level,5,Mid Size
1658,Female,47,Adult,"$69,024 ",3,Healthcare,4,Entry Level,5,Mid Size
1659,Male,81,Senior,"$171,194 ",55,Artist,0,Entry Level,5,Mid Size
1660,Female,4,Teenager,"$183,282 ",34,Artist,1,Entry Level,1,small Size
1661,Female,8,Teenager,"$100,099 ",74,Healthcare,1,Entry Level,3,small Size
1662,Female,35,Adult,"$164,435 ",26,Lawyer,1,Entry Level,3,small Size
1663,Male,67,Senior,"$172,407 ",60,Doctor,9,Mid Level,3,small Size
1664,Female,9,Teenager,"$84,781 ",14,Executive,1,Entry Level,3,small Size
1665,Male,82,Senior,"$186,130 ",61,Lawyer,3,Entry Level,7,Large size
1666,Female,2,Teenager,"$56,782 ",10,Artist,9,Mid Level,5,Mid Size
1667,Male,95,Senior,"$137,206 ",4,Artist,0,Entry Level,4,Mid Size
1668,Female,9,Teenager,"$146,950 ",92,Doctor,6,Mid Level,5,Mid Size
1669,Female,99,Senior,"$174,275 ",4,Healthcare,0,Entry Level,2,small Size
1670,Male,96,Senior,"$97,705 ",41,Homemaker,8,Mid Level,2,small Size
1671,Male,92,Senior,"$188,984 ",69,Lawyer,1,Entry Level,4,Mid Size
1672,Male,24,Teenager,"$119,238 ",55,Artist,1,Entry Level,3,small Size
1673,Male,58,Senior,"$87,923 ",19,Entertainment,0,Entry Level,5,Mid Size
1674,Male,15,Teenager,"$128,573 ",97,Executive,1,Entry Level,1,small Size
1675,Female,13,Teenager,"$132,374 ",96,Marketing,0,Entry Level,3,small Size
1676,Female,51,Senior,"$135,164 ",75,Artist,9,Mid Level,3,small Size
1677,Male,9,Teenager,"$165,194 ",10,Artist,8,Mid Level,3,small Size
